reviews.rating,reviews,cleaned_reviews,label
5.0,love it wouldnt mind drinking more Beer,love it wouldnt mind drinking more beer,1
4.0,"On a hot day near the water, this is the cheap-ish beer to have. Bud light with a solid splash of lime, makes it a light and refreshing choice. The Target 12-pack is average-priced and will provide a beverage most will enjoy - particularly the ladies. Good, Cheap, Summer Lake Beer",on a hot day near the water this is the cheapish beer to have bud light with a solid splash of lime makes it a light and refreshing choice the target pack is averagepriced and will provide a beverage most will enjoy particularly the ladies good cheap summer lake beer,1
5.0,"Love this vodka - it's perfect for screwdrivers! It blends so well with the juice and for an interesting citrus blend, you can use grapefruit juice. This Is Great!",love this vodka its perfect for screwdrivers it blends so well with the juice and for an interesting citrus blend you can use grapefruit juice this is great,1
5.0,We've been drinking this wine for a while. It's one of a group we buy regularly because it's a good wine at an affordable price. One of our favorites,weve been drinking this wine for a while its one of a group we buy regularly because its a good wine at an affordable price one of our favorites,1
4.0,"Never disappointed, constant taste. Like an old friend",never disappointed constant taste like an old friend,1
5.0,"A delicious blended wine ... give it a try, you might be surprised A hidden gem",a delicious blended wine give it a try you might be surprised a hidden gem,1
5.0,This is by far the best reisling I've ever had! LOVE it! Always consistent in flavor and my go to! Best Reisling!,this is by far the best reisling ive ever had love it always consistent in flavor and my go to best reisling,1
5.0,Great Taste don't forget a slice of orage on the side! Delicious,great taste dont forget a slice of orage on the side delicious,1
5.0,Very fruity. Smooth. I like it straight over ice with a bit of Chambord. Yum!,very fruity smooth i like it straight over ice with a bit of chambord yum,1
5.0,"This is my favorite Riesling. When I spotted it on sale for 9.99 a bottle I was delighted. I usually pay around 12.99 at other locations. Buying two bottles saved me six dollars, Thanks Target. Great Taste And Great Value!",this is my favorite riesling when i spotted it on sale for a bottle i was delighted i usually pay around at other locations buying two bottles saved me six dollars thanks target great taste and great value,1
5.0,"Refreshing taste of beer especially for summer, citrus combined w/ blueberry. Leinenkugels Sunset Wheat",refreshing taste of beer especially for summer citrus combined w blueberry leinenkugels sunset wheat,1
5.0,"Right on Target - Sierra Nevada Torpedo Ale has outstanding character, warm, subtle hints of fruit and a strong but not overly bitter hop aftertaste. It is excellent after a hard day's work to kick back and relax. Target recently began carrying beer and I could not be more enthused! ... Right On Target, Great After A Busy Day",right on target sierra nevada torpedo ale has outstanding character warm subtle hints of fruit and a strong but not overly bitter hop aftertaste it is excellent after a hard days work to kick back and relax target recently began carrying beer and i could not be more enthused right on target great after a busy day,1
5.0,Best beer for the money. Wish the club in Omaha would carry it again. Any idea if any club carries it Excellent IPA,best beer for the money wish the club in omaha would carry it again any idea if any club carries it excellent ipa,1
5.0,Battle ground walmart is to high priced to surrounding stores Best beer out of Colorado,battle ground walmart is to high priced to surrounding stores best beer out of colorado,1
5.0,Any alcohol beverage Smirnoff Is Better Than,any alcohol beverage smirnoff is better than,1
5.0,"I have been enjoying Jim Beam Original for many years. I started mixing JB-O with Slice while wife and I watched Dallas. I have tried other whiskeys, but keep coming back to JB. Now I enjoy it mixed with Diet Pepsi (since I can no longer find Slice). Always Have Jb Original On Hand",i have been enjoying jim beam original for many years i started mixing jbo with slice while wife and i watched dallas i have tried other whiskeys but keep coming back to jb now i enjoy it mixed with diet pepsi since i can no longer find slice always have jb original on hand,1
5.0,"My momma LOVES this stuff....!! Its the taste that will rockur socks off!! ""awesome""",my momma loves this stuff its the taste that will rockur socks off awesome,1
5.0,It goes great in apple cider Yumm,it goes great in apple cider yumm,1
5.0,A true classic of spirits... A Drink That Stands Out; And Smooth As Well...,a true classic of spirits a drink that stands out and smooth as well,1
5.0,The white label or the devil's cut dashed with some lemonade and lime cordial is how I enjoy my Jim. It is the first drink I check everytime,the white label or the devils cut dashed with some lemonade and lime cordial is how i enjoy my jim it is the first drink i check everytime,1
5.0,Best Drink you can get Yes I would buy again,best drink you can get yes i would buy again,1
4.0,to make manhattens very reasonally priced,to make manhattens very reasonally priced,1
5.0,Best bourbon I have found...have toured distillery and love the brand.. One fine bourbon,best bourbon i have foundhave toured distillery and love the brand one fine bourbon,1
5.0,Red Stag and Coke Zero is my go to drink. Only wish more bars and restaurants stocked it. Nothing like a good bourbon with a cherry kick ! Red Stag stands alone,red stag and coke zero is my go to drink only wish more bars and restaurants stocked it nothing like a good bourbon with a cherry kick red stag stands alone,1
5.0,I like it with dr.peper to sip and relax Good taste,i like it with drpeper to sip and relax good taste,1
5.0,Better than the other's The only whiskey I drink,better than the others the only whiskey i drink,1
